Date,Open,High,Low,Close,Adj Close,Volume
2009-12-30,31.198847,31.361038,30.683165,30.965958,15.185850,1678546
2010-01-04,30.974276,31.269547,30.741386,31.232117,15.316373,4417005
2010-01-05,31.190531,31.240435,30.666529,30.974276,15.189928,4685893
2010-01-06,30.932688,31.049131,30.458591,30.982594,15.194006,4346902
2010-01-07,30.649895,30.733068,30.234020,30.541767,14.977826,7727686
2010-01-08,30.708117,30.899418,30.142529,30.720592,15.065523,5816450
2010-01-11,30.932688,31.331926,30.812077,30.941006,15.173615,5026976
2010-01-12,31.057449,31.107355,30.075989,30.175798,14.798354,6020881
2010-01-13,29.942907,30.263123,29.614368,30.096783,14.759600,5987956
2010-01-14,30.441957,30.936848,30.329672,30.857830,15.132823,7185287
2010-01-15,30.774656,30.990910,30.204908,30.350466,14.884011,7483027
2010-01-18,30.421164,30.982594,30.150845,30.870308,15.138941,3943211
2010-01-19,30.483543,30.666529,29.718336,30.533449,14.973748,8553798
2010-01-20,30.313036,30.375418,29.385637,29.606050,14.518946,6975881
2010-01-21,29.859734,30.084305,28.849159,28.911541,14.178354,7031873
2010-01-22,28.612112,28.828367,27.676397,28.429129,13.941777,10772837
2010-01-25,27.913445,28.341793,27.626492,27.863541,13.664410,7048017
2010-01-26,27.568270,28.237825,27.198141,28.162970,13.811251,7909179
2010-01-27,27.826111,27.934238,27.119125,27.385284,13.429872,10121164
2010-01-28,27.884333,28.113064,26.882078,26.882078,13.183095,8530357
2010-01-29,27.322905,28.254461,27.193983,27.801159,13.633819,9381738
2010-02-01,27.447666,28.067318,27.410236,27.921762,13.692963,5937804
2010-02-02,27.876017,28.179604,27.381126,28.083954,13.772503,6480997
2010-02-03,28.246143,29.069574,28.192080,28.562208,14.007040,11225516
2010-02-04,28.691128,28.849159,27.455982,27.530842,13.501254,8040789
2010-02-05,27.705507,27.705507,26.624235,26.882078,13.183095,11479798
2010-02-08,27.272999,27.896811,27.110807,27.705507,13.586909,9627443
2010-02-09,27.921762,28.150494,27.431030,27.717983,13.593030,6327449
2010-02-10,27.797001,28.366747,27.730459,27.971666,13.717435,6096862
2010-02-11,28.162970,28.196239,26.832172,27.256365,13.366646,8505875
2010-02-12,27.389444,27.618174,26.399664,26.998522,13.240199,9953549
2010-02-15,27.073380,27.539158,26.516109,26.624235,13.056647,4809511
2010-02-16,26.823854,27.189823,26.466204,27.127443,13.303424,6837162
2010-02-17,27.535000,27.838587,27.364491,27.480936,13.476779,7466415
2010-02-18,27.485086,27.742935,24.890041,26.195887,12.846587,37633309
2010-02-19,25.950521,26.882078,25.700996,26.865442,13.174938,15616289
2010-02-22,27.114967,27.131601,26.087759,26.116871,12.807837,8884034
2010-02-23,26.353918,26.532743,25.784170,25.992107,12.746651,8211088
2010-02-24,26.158457,26.191727,25.310076,25.738424,12.622244,10291275
2010-02-25,25.576235,25.975473,25.039757,25.243534,12.379547,8526172
2010-02-26,25.414043,25.859028,25.168678,25.501377,12.505995,6665114
2010-03-01,25.908934,26.237473,25.563759,26.071123,12.785400,5954218
2010-03-02,26.116871,26.665823,25.983789,26.412140,12.952636,5875083
2010-03-03,26.187569,26.823854,26.129347,26.574331,13.032177,6303886
2010-03-04,26.403824,26.861277,26.258266,26.541061,13.015860,6137694
2010-03-05,26.624235,27.530842,26.620077,27.435190,13.454345,8307973
2010-03-08,27.422714,27.614016,27.223095,27.455982,13.464542,5850737
2010-03-09,27.364491,27.435190,26.823854,27.252205,13.364607,5701795
2010-03-10,27.306269,27.668079,27.098331,27.543318,13.507372,4605151
2010-03-11,27.352007,27.913445,27.343699,27.605698,13.537962,4644075
2010-03-12,27.614016,27.942556,27.472618,27.892651,13.678684,6619016
2010-03-15,27.988302,28.142176,27.705507,27.722143,13.595070,5215917
2010-03-16,27.946714,28.499826,27.876017,28.370907,13.913225,6022912
2010-03-17,28.691128,28.778461,28.221191,28.570524,14.011118,6498048
2010-03-18,28.570524,28.928177,28.420811,28.811731,14.129408,6127508
2010-03-19,28.778461,29.019669,28.499826,28.591318,14.021317,15091837
2010-03-22,28.441605,28.745192,28.212873,28.612112,14.031515,6183317
2010-03-23,28.686970,28.899065,28.366747,28.653700,14.051908,5526158
2010-03-24,28.736876,28.815891,28.100588,28.686970,14.068225,6514359
2010-03-25,28.803413,29.269194,28.695288,29.123636,14.282367,7286396
2010-03-26,28.990559,29.393955,28.932335,29.094526,14.268093,5594493
2010-03-29,29.335733,29.547829,28.986399,29.069574,14.255855,5265106
2010-03-30,29.348209,29.402271,28.562208,28.745192,14.096775,5555404
2010-03-31,28.886589,29.107002,28.637066,28.990559,14.217104,5794333
2010-04-01,29.177702,29.518717,29.161066,29.448019,14.441449,5326645
2010-04-06,29.543671,29.809830,29.323256,29.531193,14.482236,6540119
2010-04-07,29.606050,29.818146,29.344049,29.460495,14.447564,5915008
2010-04-08,29.356518,29.410589,28.936495,29.260876,14.349669,4877122
2010-04-09,29.527035,29.680908,29.198494,29.410589,14.423091,4141127
2010-04-12,29.676748,29.726654,29.190178,29.452177,14.443485,3313919
2010-04-13,29.468813,29.984495,29.094526,29.942907,14.684141,8406294
2010-04-14,30.150845,30.562559,29.942907,30.500179,14.957429,8556837
2010-04-15,30.608307,30.691481,30.100941,30.537607,14.975786,6065674
2010-04-16,30.554243,31.090719,30.192432,30.392052,14.904403,13006659
2010-04-19,30.350466,30.575035,30.042719,30.196590,14.808551,5485820
2010-04-20,32.271801,32.637772,32.005642,32.438152,15.907821,21536473
2010-04-21,32.488056,32.687675,31.922466,31.980690,15.683477,9103037
2010-04-22,31.989008,32.404881,31.373514,31.481642,15.438744,10289186
2010-04-23,31.781071,32.529644,31.452530,32.330025,15.854794,8818560
2010-04-26,32.654404,32.870659,32.230213,32.829071,16.099531,6109069
2010-04-27,32.654404,33.186722,31.548182,31.548182,15.471375,11270719
2010-04-28,31.535706,31.756119,30.624941,31.410942,15.404072,11253951
2010-04-29,31.481642,32.438152,31.340244,32.267635,15.824202,10026080
2010-04-30,32.271801,32.687675,31.914150,32.284279,15.832359,8254337
2010-05-03,31.864244,32.296753,31.668783,32.117928,15.750782,4379169
2010-05-04,32.330025,32.342491,30.774656,31.082401,15.242953,10424839
2010-05-05,31.373514,31.373514,30.446115,30.791290,15.100191,10267829
2010-05-06,30.641577,31.385990,30.466909,30.716433,15.063483,11110267
2010-05-07,30.150845,30.741386,29.360685,29.818146,14.622957,17436644
2010-05-10,30.566719,31.614721,30.466909,31.614721,15.504007,13173302
2010-05-11,31.053291,32.221897,30.916054,32.151199,15.767098,8821219
2010-05-12,31.897514,33.411297,31.664625,33.095230,16.230055,11948347
2010-05-13,33.436249,34.554939,33.286533,34.409393,16.874525,9549715
2010-05-14,34.101646,34.417709,33.390503,33.748154,16.550253,12817235
2010-05-17,33.444565,34.550789,33.278217,34.172344,16.758278,8664919
2010-05-18,34.367805,34.866852,33.997677,34.862694,17.096825,8505891
2010-05-19,34.434345,34.808632,33.140976,33.436249,16.397293,14015849
2010-05-20,33.768948,33.802216,31.082401,31.939102,15.663085,15908368
2010-05-21,31.731165,32.396564,30.866148,32.296753,15.838478,14423365
2010-05-24,32.438152,32.546280,31.094870,32.009800,15.697755,5490735
2010-05-25,30.990910,31.240435,30.500179,30.932688,15.169535,8500915
2010-05-26,31.190531,32.330025,31.190531,31.806023,15.597822,8830980
2010-05-27,32.105453,33.419613,32.105453,33.215836,16.289198,8877496
2010-05-28,33.727360,33.831329,33.228310,33.519421,16.438080,7249439
2010-05-31,33.561008,34.164028,33.527740,34.101646,16.723608,3132623
2010-06-01,33.893707,34.459297,33.286533,34.093327,16.719524,7219108
2010-06-02,33.685772,34.093327,33.249096,33.914501,16.631830,5713537
2010-06-03,34.725456,34.925076,34.205612,34.317902,16.829657,6360351
2010-06-04,34.559109,34.650600,33.161770,33.585960,16.470711,7038857
2010-06-07,32.974628,33.777264,32.891445,33.336437,16.348345,5935657
2010-06-08,33.394661,33.610916,32.829071,33.469517,16.413609,6349429
2010-06-09,33.764790,34.974979,33.585960,34.883488,17.107025,9033239
2010-06-10,34.696346,36.376476,34.633965,35.977238,17.643406,10855201
2010-06-11,36.131111,36.497078,35.049839,35.544727,17.431301,8890262
2010-06-14,35.931492,36.064571,35.245296,35.365902,17.343605,6557404
2010-06-15,34.933392,35.590473,34.700504,35.207870,17.266104,6531202
2010-06-16,35.311836,35.432442,33.914501,34.218090,16.780710,10230184
2010-06-17,34.101646,35.299362,34.055901,35.195393,17.259983,7392947
2010-06-18,35.328465,36.089523,35.224506,35.864948,17.588337,13821534
2010-06-21,36.655109,37.258118,36.617683,37.012760,18.151230,5985920
2010-06-22,36.721649,37.008602,36.376476,36.987808,18.138992,5449291
2010-06-23,36.530350,37.133366,36.418060,36.555302,17.926889,5509631
2010-06-24,37.004444,37.170795,35.973076,36.118633,17.712746,6649589
2010-06-25,35.748505,35.748505,34.717140,34.945869,17.137615,8182101
2010-06-28,35.049839,36.064571,34.816948,35.964760,17.637285,5067052
2010-06-29,35.349266,35.528091,34.159866,34.334534,16.837814,6484192
2010-06-30,34.617329,35.340950,34.367805,34.866852,17.098867,6239649
2010-07-01,34.488407,34.783680,33.415455,33.619232,16.487030,7379863
2010-07-02,34.018471,34.509201,33.415455,33.502789,16.429924,4938626
2010-07-05,33.739838,33.976883,33.228310,33.228310,16.295317,3506490
2010-07-06,33.394661,34.891808,33.394661,34.276314,16.809263,5579925
2010-07-07,34.101646,34.929234,33.739838,34.887646,17.109066,5764301
2010-07-08,34.941711,35.207870,34.222248,34.584061,16.960182,6059834
2010-07-09,34.767044,34.912590,34.426025,34.629799,16.982616,4421733
2010-07-12,34.767044,34.891808,34.417709,34.571583,16.954065,3148241
2010-07-13,34.434345,36.434696,34.434345,36.434696,17.867744,8815193
2010-07-14,36.625999,36.996128,35.819202,36.218433,17.761688,5923823
2010-07-15,36.156063,36.892159,35.615425,35.993870,17.651566,6070065
2010-07-16,36.089523,37.179111,35.711079,35.806728,17.559786,10522984
2010-07-19,35.802563,35.952274,35.099743,35.457394,17.388470,4530628
2010-07-20,35.474030,35.661171,34.351170,34.450981,16.894922,6952137
2010-07-21,34.625648,34.974979,33.868755,34.064217,16.705250,5811481
2010-07-22,33.926979,35.357586,33.897869,35.149647,17.237551,5652579
2010-07-23,34.958347,35.619583,34.717140,35.336792,17.329329,4096581
2010-07-26,35.548885,35.910694,35.232822,35.894062,17.602617,3389795
2010-07-27,35.914856,36.081203,33.943615,34.384441,16.862291,11492625
2010-07-28,34.850220,34.912590,34.326218,34.488407,16.913273,5644618
2010-07-29,34.600693,35.024883,34.209774,34.463455,16.901037,5068424
2010-07-30,34.363647,34.658916,33.931129,34.413551,16.876564,4912610
2010-08-02,34.218090,34.588219,33.802216,34.434345,16.886761,6583415
2010-08-03,34.380280,35.020725,34.380280,34.933392,17.131496,6129507
2010-08-04,34.850220,35.016567,34.500885,34.667233,17.000971,5520009
2010-08-05,34.625648,35.303520,34.567425,35.037361,17.182484,5557866
2010-08-06,35.291046,35.557205,33.968567,34.072536,16.709333,5899648
2010-08-09,34.538315,34.929234,34.180660,34.908440,17.119259,3959843
2010-08-10,34.758724,34.758724,33.968567,34.288780,16.815376,4564541
2010-08-11,33.981041,34.076694,33.199200,33.427929,16.393211,5556654
2010-08-12,33.282375,33.602596,32.047230,32.496372,15.936371,9909706
2010-08-13,32.837391,33.190884,32.346661,32.558754,15.966963,5568117
2010-08-16,32.779167,33.386341,32.629452,33.232471,16.297358,5360984
2010-08-17,33.481995,34.188980,33.378025,34.143234,16.744001,6413934
2010-08-18,33.989361,34.180660,33.685772,33.789742,16.570642,4301525
2010-08-19,34.076694,34.288780,32.978786,33.170090,16.266768,6071705
2010-08-20,33.024532,33.228310,32.521324,32.629452,16.001637,5876405
2010-08-23,32.587864,32.883137,32.354977,32.562912,15.969003,3294132
2010-08-24,32.388245,32.479736,31.743643,32.155357,15.769136,4542114
2010-08-25,31.984848,32.288437,31.306974,31.851761,15.620249,5270721
2010-08-26,32.022278,32.134556,31.485800,31.677101,15.534598,4882664
2010-08-27,31.598085,31.943260,31.277863,31.943260,15.665122,5166814
2010-08-30,32.063866,32.292595,31.415100,31.710373,15.550915,2770409
2010-08-31,31.190531,31.905832,30.795450,31.905832,15.646770,6868875
2010-09-01,32.022278,33.677456,31.855928,33.648342,16.501303,9098171
2010-09-02,33.515255,34.450981,33.452885,34.101646,16.723608,6816507
2010-09-03,34.151550,35.128853,34.051743,34.646439,16.990776,7092217
2010-09-06,34.704655,34.816948,34.164028,34.309582,16.825579,3806245
2010-09-07,34.093327,34.401073,33.810535,34.396915,16.868408,4067634
2010-09-08,34.309582,34.987457,34.197296,34.933392,17.131496,4967590
2010-09-09,34.925076,35.885742,34.762878,35.831680,17.572021,6592535
2010-09-10,35.765141,36.613522,35.648697,36.413902,17.857548,6580038
2010-09-13,36.854729,37.137524,36.314095,36.318253,17.810640,6334045
2010-09-14,36.239239,36.763237,36.218433,36.721649,18.008469,6018372
2010-09-15,36.671745,37.004444,36.551144,36.696697,17.996233,6574465
2010-09-16,36.347363,36.784023,36.280823,36.642635,17.969717,5204381
2010-09-17,36.846413,37.212379,36.276665,36.991959,18.141027,14225428
2010-09-20,36.991959,37.844509,36.888000,37.844509,18.559122,6886076
2010-09-21,37.740540,38.177208,37.649048,37.956787,18.614183,7236709
2010-09-22,37.432793,37.586666,36.788189,37.303871,18.293993,6236356
2010-09-23,37.291397,37.536762,36.418060,36.883842,18.088007,4695856
2010-09-24,36.659267,38.397621,36.596889,38.368511,18.816095,6589421
2010-09-27,38.360191,38.830132,38.135620,38.601398,18.930305,4758063
2010-09-28,38.468319,38.792702,37.886097,38.451687,18.856886,5073940
2010-09-29,38.576447,38.967369,38.264542,38.489113,18.875240,4749011
2010-09-30,38.243748,39.582863,38.156414,38.642986,18.950701,6491424
2010-10-01,38.526543,38.975685,37.520126,37.856987,18.565245,6336607
2010-10-04,37.586666,37.586666,36.314095,36.418060,17.859585,7824735
2010-10-05,36.380634,37.328827,36.255871,37.170795,18.228729,5274350
2010-10-06,37.470222,37.590824,36.625999,36.796509,18.045179,6155594
2010-10-07,37.012760,37.832031,36.759079,37.736382,18.506096,5996178
2010-10-08,37.594986,37.936001,37.116730,37.790447,18.532610,4331620
2010-10-11,37.965115,38.509907,37.802921,38.198002,18.732477,3739226
2010-10-12,38.277020,39.699306,37.977589,39.445621,19.344313,8780082
2010-10-13,39.757526,40.098545,39.275116,39.869816,19.552343,6770291
2010-10-14,39.923878,39.957150,39.233528,39.424828,19.334120,4735338
2010-10-15,39.508003,40.032005,39.241844,39.695141,19.466681,6110098
2010-10-18,39.624451,40.011211,39.287590,39.736736,19.487080,3600660
2010-10-19,39.508003,39.757526,38.975685,39.125401,19.187279,4166646
2010-10-20,38.925781,39.836544,38.884193,39.757526,19.497278,3587662
2010-10-21,39.641083,40.859592,39.636925,40.780579,19.998987,5618874
2010-10-22,40.726513,41.175659,40.452030,41.009308,20.111155,4543327
2010-10-25,41.337849,41.628960,41.063374,41.337849,20.272272,4677337
2010-10-26,40.938610,41.225563,40.173401,40.539371,19.880697,5495757
2010-10-27,40.256577,40.842960,39.532955,39.607815,19.423857,5989998
2010-10-28,40.007053,40.797215,38.875877,39.075497,19.162809,11524472
2010-10-29,38.896671,39.699306,38.551495,39.449783,19.346359,5613119
2010-11-01,40.007053,40.227467,39.370766,39.636925,19.438129,3713888
2010-11-02,39.441463,40.443722,39.279266,40.264893,19.746094,4104408
2010-11-03,40.339752,40.880386,40.011211,40.206673,19.717537,4315066
2010-11-04,40.838799,41.703819,40.589275,41.587372,20.394640,5336149
2010-11-05,41.653912,41.961658,40.635021,40.705723,19.962275,6503797
2010-11-08,40.822166,40.834641,40.356388,40.701561,19.960234,3193238
2010-11-09,40.522736,41.820263,40.468674,41.620644,20.410959,4397499
2010-11-10,41.383595,41.512516,40.506100,40.901180,20.058130,4708668
2010-11-11,41.221405,41.379436,40.738991,41.221405,20.215170,3816826
2010-11-12,40.422928,41.778675,39.857338,41.487564,20.345697,5869066
2010-11-15,40.967720,42.751820,40.967720,42.327629,20.757664,5579863
2010-11-16,42.003246,42.360897,41.146545,41.146545,20.178459,4302803
2010-11-17,41.134071,41.333691,40.738991,40.980198,20.096880,3582603
2010-11-18,41.620644,42.385849,41.421024,42.261089,20.725037,5811873
2010-11-19,42.319309,42.419121,41.737087,42.202866,20.696482,5597008
2010-11-22,42.410805,42.909851,41.845215,42.053150,20.623064,4665085
2010-11-23,41.720451,42.635376,41.179817,41.183975,20.196814,5433397
2010-11-24,41.687183,43.284138,41.362801,43.284138,21.226742,6881056
2010-11-25,43.250870,43.774868,42.851627,43.192646,21.181875,4376577
2010-11-26,42.810043,43.192646,42.128010,42.868263,21.022797,3911556
2010-11-29,43.192646,43.300774,41.412704,41.412704,20.308981,6381864
2010-11-30,41.587372,42.360897,40.759785,41.479244,20.341616,7143920
2010-12-01,42.011562,43.217598,41.662231,43.200962,21.185953,6268872
2010-12-02,43.500393,44.614933,43.151058,44.490173,21.818190,7971313
2010-12-03,44.082615,45.563126,43.816456,44.872776,22.005821,7266075
2010-12-06,44.872776,45.064075,44.415314,44.598297,21.871212,3522333
2010-12-07,44.648205,45.222111,43.758232,45.039124,22.087395,5206593
2010-12-08,44.781284,44.955952,44.057663,44.298870,21.724371,4884305
2010-12-09,44.789600,45.030807,43.375629,44.332142,21.740690,8973685
2010-12-10,44.531757,45.687889,44.373726,45.637981,22.381079,5664462
2010-12-13,45.746109,45.746109,45.263699,45.546490,22.336210,3538548
2010-12-14,45.330238,45.637981,44.681473,45.005856,22.071081,3934889
2010-12-15,44.756332,45.080711,44.224010,44.831188,21.985422,4056119
2010-12-16,44.673157,45.396774,44.673157,45.255379,22.193449,3929597
2010-12-17,44.972584,45.313602,44.556709,44.648205,21.895687,11345075
2010-12-20,44.814552,45.330238,44.731377,44.814552,21.977264,3085739
2010-12-21,44.931000,45.696205,44.872776,45.463318,22.295425,3492047
2010-12-22,45.496586,45.787697,45.188839,45.188839,22.160818,2679040
2010-12-23,45.163887,45.346870,44.947632,44.972584,22.054766,2258696
2010-12-27,44.332142,44.456902,42.660328,42.893215,21.035032,4584610
2010-12-28,42.976391,43.117786,42.435757,42.834995,21.006481,2927497
2010-12-29,42.834995,42.934803,42.610420,42.685280,20.933062,2468956
2010-12-30,42.834995,43.001343,42.094738,42.194550,20.692402,2353810
2011-01-03,42.335945,43.284138,42.211185,43.009663,21.092138,3724212
2011-01-04,43.042931,43.541981,42.435757,43.242550,21.206345,3643353
2011-01-05,42.926487,44.931000,42.693596,44.581665,21.863054,8332321
2011-01-06,44.498489,46.103764,44.357094,45.413410,22.270948,6521668
2011-01-07,45.338554,46.419827,45.105663,45.355190,22.242393,5984000
2011-01-10,45.122299,45.862556,44.772964,44.839504,21.989500,4748752
2011-01-11,44.831188,45.937412,44.531757,45.721157,22.421871,5441098
2011-01-12,45.912460,46.511318,45.479950,45.646301,22.385159,5725522
2011-01-13,45.621349,45.879189,45.130615,45.721157,22.421871,4621765
2011-01-14,45.338554,47.068588,45.163887,46.536270,22.821604,8499418
2011-01-17,46.453094,47.392971,46.386555,47.318111,23.205021,4462929
2011-01-18,47.883701,49.147957,47.850430,48.623955,23.845413,8173727
2011-01-19,48.599003,48.698814,47.409603,47.476147,23.282524,5605016
2011-01-20,47.476147,47.492779,45.346870,46.053856,22.585030,7603365
2011-01-21,46.369923,46.968781,45.521538,45.563126,22.344370,8421551
2011-01-24,45.646301,45.787697,44.390362,45.346870,22.238319,5531627
2011-01-25,45.288651,46.727573,45.005856,45.920776,22.519758,5196841
2011-01-26,46.153667,47.035320,46.087128,46.802429,22.952131,4828435
2011-01-27,46.685986,47.534367,46.270111,46.494682,22.801208,5652323
2011-01-28,46.860653,46.993732,45.454998,45.579762,22.352524,5140113
2011-01-31,45.180523,45.213791,43.999439,44.431950,21.789633,7219804
2011-02-01,44.914364,45.064075,44.115887,44.332142,21.740690,6068769
2011-02-02,45.089031,45.330238,43.425533,43.666740,21.414373,9050340
2011-02-03,43.733280,44.132519,42.627056,44.090935,21.622398,8019800
2011-02-04,44.157475,44.473537,43.458805,43.824776,21.491875,5145336
2011-02-07,43.799820,44.797916,43.583569,44.598297,21.871212,4887559
2011-02-08,44.914364,46.145348,44.748013,45.979000,22.548317,7363744
2011-02-09,45.937412,46.394875,45.463318,45.771065,22.446344,4280895
2011-02-10,45.787697,46.270111,45.371822,46.145348,22.629889,4667408
2011-02-11,46.028904,47.234940,45.629665,47.002048,23.050022,5658914
2011-02-14,47.492779,47.592590,47.010365,47.051952,23.074497,3748761
2011-02-15,46.918873,47.234940,46.378239,46.561222,22.833841,3835527
2011-02-16,46.594494,47.035320,44.523441,44.531757,21.838585,18172685
2011-02-17,44.955952,45.247063,43.200962,44.057663,21.606085,13371104
2011-02-18,44.124203,44.240646,43.292454,43.774868,21.467396,7424255
2011-02-21,43.791504,44.540077,43.250870,43.433853,21.300163,5691410
2011-02-22,43.250870,44.415314,43.167694,44.124203,21.638714,6908726
2011-02-23,44.182426,44.182426,42.552200,42.660328,20.920822,6995963
2011-02-24,42.236137,42.502296,41.292103,41.994930,20.594507,9488128
2011-02-25,42.419121,42.834995,42.219501,42.477345,20.831087,6393147
2011-02-28,42.502296,42.776772,42.128010,42.460709,20.822929,5593606
2011-03-01,42.884899,43.650108,42.144646,42.435757,20.810694,8330288
2011-03-02,41.878487,41.961658,40.639179,41.254673,20.231483,10521081
2011-03-03,41.712135,41.853531,40.755627,40.905338,20.060167,7522792
2011-03-04,41.171497,41.612324,39.765846,40.119339,19.674707,10067846
2011-03-07,39.508003,40.988514,38.967369,40.418770,19.821552,8110144
2011-03-08,40.655815,41.533310,40.339752,40.963562,20.088724,7956400
2011-03-09,41.254673,41.878487,41.046738,41.437656,20.321222,5986954
2011-03-10,41.088326,41.358635,40.385498,40.510262,19.866423,6586478
2011-03-11,40.131817,40.622547,39.582863,39.749210,19.493198,6901870
2011-03-14,38.925781,39.803276,38.842606,39.237686,19.242346,6842288
2011-03-15,37.636574,38.044128,36.226761,37.661526,18.469387,17510334
2011-03-16,38.135620,38.435051,36.792351,36.908794,18.100246,10544303
2011-03-17,37.095936,38.089867,36.929588,37.324669,18.304192,10029730
2011-03-18,37.719746,38.925781,37.395367,38.177208,18.722277,16320347
2011-03-21,38.925781,39.071327,38.351875,38.975685,19.113859,8021659
2011-03-22,39.008957,39.046383,38.460003,38.647144,18.952740,5630775
2011-03-23,38.356033,39.383244,38.260384,39.383244,19.313725,6436034
2011-03-24,39.266796,40.988514,39.142036,40.768101,19.992867,8168054
2011-03-25,41.300419,41.329533,40.435402,40.751469,19.984711,4972385
2011-03-28,40.560165,40.651657,39.765846,40.148449,19.688986,6699143
2011-03-29,40.339752,40.597591,39.649403,40.214989,19.721617,4411726
2011-03-30,40.763943,41.450134,40.556007,41.450134,20.327337,7999135
2011-03-31,41.475086,41.745403,41.179817,41.462612,20.333460,6309845
2011-04-01,41.845215,42.984711,41.628960,42.909851,21.043192,8175251
2011-04-04,43.084518,43.242550,42.851627,42.884899,21.030954,4846749
2011-04-05,43.001343,43.600201,42.918167,43.600201,21.381741,6289572
2011-04-06,43.791504,44.057663,43.658424,43.749916,21.455160,6711993
2011-04-07,43.724964,43.949535,43.309090,43.383945,21.275690,7358625
2011-04-08,43.666740,43.808140,43.092834,43.284138,21.226742,7220298
2011-04-11,42.602104,42.627056,41.811947,42.128010,20.659773,9988333
2011-04-12,41.720451,42.152962,41.429340,41.978294,20.586353,33571148
2011-04-13,42.244453,42.593788,41.920071,42.502296,20.843325,35904104
2011-04-14,41.337849,41.778675,41.134071,41.412704,21.233202,9021743
2011-04-15,41.587372,41.786991,41.063374,41.146545,21.096739,17065134
2011-04-18,41.013466,41.508358,40.227467,40.443722,20.736385,6361463
2011-04-19,40.630863,41.296261,40.589275,40.822166,20.930420,5156910
2011-04-20,41.421024,42.760136,41.421024,42.518929,21.800386,7292039
2011-04-21,42.834995,42.851627,42.086422,42.668644,21.877150,4526191
2011-04-26,42.452389,43.334042,42.302677,43.217598,22.158607,3836065
2011-04-27,43.375629,44.656521,43.300774,43.899632,22.508305,6003902
2011-04-28,44.456902,44.490173,43.425533,44.157475,22.640507,5639776
2011-04-29,43.583569,43.791504,43.026295,43.408901,22.256693,6802820
2011-05-02,43.500393,44.107567,43.450485,43.675060,22.393164,4596268
2011-05-03,43.417217,43.442169,42.444073,42.959755,22.026409,7121857
2011-05-04,42.335945,43.600201,42.011562,42.202866,21.638334,8060843
2011-05-05,42.335945,42.477345,41.088326,42.128010,21.599957,6144489
2011-05-06,42.078102,43.084518,41.703819,42.693596,21.889940,7911709
2011-05-09,42.394169,42.776772,41.778675,42.169598,21.621279,5625118
2011-05-10,42.186230,42.984711,42.144646,42.444073,21.762007,3929418
2011-05-11,42.585468,42.826675,42.044834,42.252769,21.663919,3468591
2011-05-12,41.803627,42.335945,41.554104,42.319309,21.698038,4509385
2011-05-13,42.610420,42.793407,41.928391,42.053150,21.561575,4173071
2011-05-16,41.628960,41.786991,41.013466,41.662231,21.361139,4957000
2011-05-17,41.504196,41.504196,40.693245,40.855434,20.947475,5096681
2011-05-18,41.096642,41.317055,40.780579,40.992672,21.017841,3249733
2011-05-19,41.150696,41.945023,41.025944,41.346165,21.199085,4629635
2011-05-20,41.545788,41.703819,40.281528,40.630863,20.832335,7439090
2011-05-23,39.715942,40.032005,39.233528,39.416512,20.209713,6703051
2011-05-24,39.212734,40.339752,39.212734,39.840702,20.427200,7531487
2011-05-25,39.349972,40.219147,39.096291,40.090225,20.555140,5680872
2011-05-26,40.397972,40.614227,39.553749,39.819908,20.416540,5346551
2011-05-27,40.202515,40.447880,39.574543,39.990417,20.503967,4387035
2011-05-30,40.090225,40.439560,39.865658,39.973782,20.495434,1827127
2011-05-31,40.298164,41.275467,40.298164,40.842960,20.941084,6278029
2011-06-01,40.921974,41.038422,40.077751,40.348068,20.687340,4429176
2011-06-02,39.923878,39.977943,39.337486,39.362450,20.181995,4885246
2011-06-03,39.587021,39.957150,38.942417,39.566227,20.286474,5785830
2011-06-06,39.399876,39.736736,39.079655,39.258480,20.128687,3856573
2011-06-07,39.183624,39.653561,38.855083,39.175304,20.086035,4497102
2011-06-08,38.842606,39.395718,38.522385,39.374924,20.188387,6147406
2011-06-09,39.374924,39.832386,38.925781,39.449783,20.226770,7425342
2011-06-10,39.566227,39.649403,38.526543,38.746956,19.866415,6511669
2011-06-13,38.900829,39.004799,38.277020,38.784386,19.885605,3006131
2011-06-14,39.092133,39.495529,38.942417,39.216892,20.107361,5069090
2011-06-15,39.092133,39.416512,38.518227,38.784386,19.885605,5995651
2011-06-16,38.468319,39.067177,38.015018,39.067177,20.030602,7215092
2011-06-17,38.988163,39.840702,38.447517,39.374924,20.188387,12573696
2011-06-20,39.029751,39.570385,38.709526,39.557907,20.282209,4642959
2011-06-21,39.923878,40.560165,39.690990,40.389656,20.708660,7765026
2011-06-22,40.593433,40.955246,40.281528,40.680767,20.857925,5682570
2011-06-23,40.680767,40.913658,40.231625,40.551846,20.791819,5326916
2011-06-24,41.154865,41.836899,40.597591,40.772259,20.904829,8387878
2011-06-27,40.772259,41.300419,40.414608,40.955246,20.998653,3913418
2011-06-28,41.213085,42.211185,40.963562,41.911755,21.489077,7145599
2011-06-29,42.344261,42.943123,42.202866,42.701916,21.894207,7528133
2011-06-30,42.843311,43.192646,42.344261,43.167694,22.133022,4968722
2011-07-01,43.167694,43.367313,42.668644,42.909851,22.000824,4994773
2011-07-04,42.943123,43.541981,42.743504,43.541981,22.324930,3695776
2011-07-05,43.408901,44.165791,43.375629,43.924583,22.521097,6199771
2011-07-06,43.916267,44.273918,43.383945,44.057663,22.589331,4905912
